rating,title,text,date,source_store,review_id
1,,"keeps increasing sell depository charges, currently 16.5rs + gst zerodha and dhan have lower rates 12.5rs + gst",2026-05-06,play_store,24eb6de6-2d7b-4728-a3c1-4c655ed71ee6
1,,maximum technical glitch. unable to connect with customer care.,2026-05-06,play_store,a6f50d60-ef9e-492d-952f-3d09d81aada6
2,,"previously it was good, Nowadays, while we are adding money, it's not showing in groww balance. but in the groww transaction it was showing. money also debited by my bank account. but In the coustomer support, it's replying money was credited to your groww account. it's a very very serious concern!!!",2026-05-06,play_store,310fd8d8-6ecf-4e19-9e07-00798b7405e8
1,,Does not provide corrects charts according price too much taxes,2026-05-06,play_store,b9550e4f-0575-44da-85e3-c57e3c797fcc
1,,worst app as unable to execute all orders profit turned into loss very bad they will not provide any support only they will charge,2026-05-06,play_store,35fc197c-f0c5-4388-837e-c5efb6fcf943
1,,"In this mutual fund, the expense ratio is higher than other exchange apps (angel one)or the expense ratio keeps changing daily.",2026-05-06,play_store,81303572-6ff2-4e5a-9a0e-8a5db77bcb4a
1,,humne aaj ki date mein commodity mein trade liya hua tha software glej ki vajah se hamen 10000 ka nuksan hua hai Maine company ko call kiya company ko message kiya fir bhi company ko response nahin de rahi hai aur company Ne Bina puche Mera trade bhi bech diya aur jo nuksani hui hai usko lekar company koi bhi responsible answer dene Ko taiyar nahin Hai aur jo bhi nuksani Hui Hai vah log Aisa bata raha hai ki vah aapki responsibility Hai vah hamari responsibility nahin Hai,2026-05-06,play_store,ff224f28-ba87-4428-9948-5ce11f7be4d5
1,,"Very disappointing experience with Groww. My commodity order was not executed properly, due to which I suffered a financial loss, and Groww is responsible for this issue. I immediately tried contacting customer care through calls and chat support, but there was no response from either side. This kind of negligence during live trading is unacceptable. Poor system support, irresponsible customer service, and no timely assistance when customers actually need help. Completely dissatisfied.",2026-05-06,play_store,2bb35072-81be-44d1-8ae9-715579e5a0f9
1,,"what nonsense is this? everyday mcx contract prices stuck, who will bare losses? I was executing my crude contract at the rate of 654, it didn't got executed prices are halted and it fell down to 541, mcx doesnt have a problem your app has... if you cant manage options trading in commodities then dont offer. who will.bear my losses??? this happens everyday! if not sorted will escalate to sebi and mcx. your chat agent dont respond! need call back now.",2026-05-06,play_store,d0d58f7e-31ba-4345-aa54-8cd8464bd939
1,,60 lakh loss groww don't dounld this app muje mere 60lakh lota do?,2026-05-06,play_store,c115786c-8566-42dd-9e73-83e224d73d59
5,,Very easy to use for investment in individual stocks and Mutual funds. But you will not get detailed information for any stock for analysis purpose like we get in a screener like app. Mutual fund details are there with their rankings. Their short term and long term performance can be tracked also. Another issue is Customer service number ( always busy) . And if I text my issue only to get a child like feedback from a person who does not clearly understand my main issue.,2026-05-06,play_store,8e251746-a68f-4a6c-87b3-d6fe03455587
1,,Worst app for trading. the broke gets freeze in the middle of the trade. I faced huge losses due to Groww. Uninstall it,2026-05-06,play_store,eae7b196-7eb7-4c6d-a85e-af44c92bbc34
2,,Price not Update Real Time Somewhere Stuck.. Especially in MCX Trading...it's all about money not about points..and that look like developers are not serious about customers money...,2026-05-06,play_store,373fc2bd-ca09-4487-b63b-85b1a678955d
2,,Dont trust this broker...the chart and option chain gets hang and we can not exit even in profit.,2026-05-06,play_store,ba802dac-d927-4ce5-8423-d63ba6459034
1,,"hang app since last 30min,worst than wrost app",2026-05-06,play_store,0fd2a850-6be3-455d-95f8-2786b50dac3f
5,,"Please Lessen your brokerage and increase accuracy for price range of shares and FNOs .If You Lessen brokerage to 10 rupee per execution,you will become India's no.1 brokerage app. thankyou",2026-05-06,play_store,8c2ed214-cb93-4ebc-ab37-252dc868fbd0
1,,"Pathetic withdrawal process for its own wallet. Withdrawal time is unnecessary for holding for 48hrs. You should pay interest to hold customers money for long after withdrawal transactions. After the trade you're taking T+1 day to get the balance available and after withdrawal 24hr , if late payment you take interest from customers then pay the interest to the customer for holding their money. And a BIG FRUSTRATING CUSTOMER SERVICE YOU HAVE. Please help them to learn Ethics on call.",2026-05-06,play_store,38dfc2e7-2302-4544-8d98-0e973e77c8ac
1,,nifty and sensex tab made smaller. difficult to click tab,2026-05-06,play_store,e8d355f6-98a4-4c4e-ac89-beb4919fac2a
5,,very good app for investment i love it,2026-05-06,play_store,8eaabac0-589a-4b3c-ae01-1b0db4e6d059
4,,want 3/6/12 months trading view candle stick chart,2026-05-06,play_store,1a79306e-01e1-403c-b59c-9d5f0f94367a
5,,Bahot achi service hai excellent it's a finominal,2026-05-06,play_store,7b2c66b6-31e7-4ba7-9623-34332439e419
2,,"Doesn't work properly when a stock's demergers happens, reports unnecessary loss, while the price reduced due to split of the stock.",2026-05-06,play_store,33731f91-f1cc-4a1f-b1db-e15a8d18b110
1,,"After the latest update, the commodities section has become very confusing. Prices are now shown in percentage instead of actual figures, which makes it difficult to understand real values at a glance. This change has negatively impacted the user experience, especially for those who actively track commodity prices. Please bring back the option to view prices in actual figures or allow users to switch between percentage and value. Right now, it feels less intuitive and not user-friendly at all.",2026-05-06,play_store,d751be83-98b1-4e42-b3ae-a5ee9fd272f5
1,,chart problem closing candle time not reflect time to time.,2026-05-06,play_store,993e9482-ab2b-4eab-abdc-ccea5edac82e
3,,does this app support xiaomi pad 7 ? compatible or not ? and what are the charges after 1 year,2026-05-06,play_store,85141c2d-260a-47b3-b9bc-ad11097e5fe8
1,,After selling a stock its order history is not available in the stock interface as available while holding the stock. Order history should be there after selling the stock. App not working getting hangged. Unable to see holding section,2026-05-06,play_store,8b1ac6e0-5f57-4a0f-b12a-3b54ac8b8866
1,,customer care service is very poor and I am disappointed,2026-05-06,play_store,1e817a1d-bb5c-418a-bfd8-143faa3edcd6
4,,please try to add a chart to gift nifty also,2026-05-06,play_store,b9f1f2ab-62ee-4ede-b0d5-2970661f28ba
2,,Ye application bahut jyada.......... lags karraha h.....,2026-05-06,play_store,d58a78be-7120-4e03-95d0-ccb41b86e199
1,,its problematic in options trade gives a lot of trouble. it hangs in between. Also lagging in actual prices.,2026-05-06,play_store,0db6f6e5-3188-4bfb-a1ce-b9087e9ee0b1
1,,yesterday I lost 4k because of App. Reason: when I am trying to navigate app got stuck for few seconds i tried clicking 2 or 3 times and after few seconds it got responded and result is my shares got soldout at 1 rupees lesser than market price... 1st of all as when sell window opens app chooses always lesser than market value don't why.... 2nd why you are selling below the market price even if user is selecting a price below market don't know why...,2026-05-06,play_store,d7bed045-883a-4954-bdfa-b809121ebd5d
1,,"this adv kills me. foolish adv, repeats many times and when ever the cell phone is opened. I will go to court both on SAMSUNG AND GROW if you don't take immediate action.",2026-05-05,play_store,392908e6-e6cc-496d-84b9-e6971f86502c
1,,"this app silently deducting brokerage charge even if the transaction is unsuccessful. people need to pay attention on this. why it forcefully asking to approve autopay if I don't want to, for sip installments?",2026-05-05,play_store,9c2eef97-7615-46f2-abc8-8f06578afbea
1,,"Don’t use this app. I opted out of linking my mutual funds to a demat account last year, yet after changing my MF amount this month, the funds were automatically credited to the demat account. It feels like they’re deliberately forcing customers to use demat and pay extra charges. SEBI should take strict action against this practice.",2026-05-05,play_store,2c30c0c1-7256-4493-9a85-b8928dd0ce36
1,,my P&L are profit but brokerage make me very loss. very High brokerage,2026-05-05,play_store,12a7edcb-1eaa-4fc2-befd-fede8231e039
5,,Issue with Account Status – Unable to Access Groww Account,2026-05-05,play_store,64c02927-3c6d-4d2b-925b-bbdf350c3f66
1,,many indicator not apply on chart . something application not working. it's option chain is difficult to read. some indicator not working after apply on chart,2026-05-05,play_store,f5f82d91-8c1b-43e4-8dff-13f37be9a1e7
3,,very very poor responce from your champions despite several request and reminders. Every times says the same answer that is your problems already solved but till today not attended,2026-05-05,play_store,783d7ce6-42bb-48c0-886b-1d91737c17b9
1,,"Why is there no p and l calendar? and please don't ask me to mail you the concern on your email,I think my statement is pretty clear in itself.",2026-05-05,play_store,fa0add4b-ef22-4b47-9e05-a2aef5c70d59
1,,ye grow bilkul Farzi app hai kai bar mere order me inhone gaflat ki 80 point ki inki screen recording bhi hai mere pas kai bar inko is bare me avagat bhi karavaya lekin inhone exchangej pe thop diya ki exchangej se bat ki to vo grow app ke leye bol diya ab retailer customer kaha jaye .jab ki dusare app me sahi Chal raha tha no.1 aap ban raha retailer customer kaha jaye .. billkul Farzi app hai. kam se kam 5 se 10 minut ki recording hai mere pas na koi satisfied jawab dete hai retail customer M,2026-05-05,play_store,3d041365-412a-4146-83d0-16e5386a5ad2
1,,the charges are so heavy and the customer care also bad,2026-05-05,play_store,a517bd51-a072-40d5-b2b9-d211777e9c7e
5,,.. first time it will give cash .then.it is a planned platform.... we put call option .. it will increase put options.. such waste of time and money loss...,2026-05-05,play_store,67c761ce-c06e-41d3-a213-b60ec8662a37
1,,The worst app most of the time when is volatility in the market It freezes and stops showing the execution and price action and the customer is worse then anything they never gets help from. one single day just because it got frozen I exit from the and re launched it by the time I had loss around 54489 .. They just scam people please it's my request don't go with grow it never helps you to grow go with zerodha far better than this.,2026-05-05,play_store,3cbdd850-44aa-4c2a-9c60-cc3514c4ade1
2,,"from past 1week am observing hung, due to this delay/hung am not able to buy/sell accurately. this causing me loss. please fix this issue",2026-05-05,play_store,dd084075-c603-4c66-88bf-a67f91112274
1,,I'm very fed-up about this app. I was invested here before two three years ago but suddenly I was unable to log in this app. Whenever I'm trying to login to this app everytime they ask for a new PAN I'd. How many PAN I'd will be have a single person. today is 5th of April 2026 but still I'm stuck here with the same problem till 2024. so guys before investing here think once,2026-05-05,play_store,b5269045-5b9b-456e-ba85-38bda651fde0
1,,stupid app. unable to give pin even before that app goes back to homepage,2026-05-05,play_store,2d66a72c-09fd-4191-977a-b82070468e86
4,,Great app to use should provide some prior information about equality share like when the meeting going to be held,2026-05-05,play_store,c6542b54-1fe1-424a-b345-cf3292a4044b
4,,Wonderful broker. But charts are too laggy.,2026-05-05,play_store,9f6e64ca-a3b3-40c0-80a0-82226abad6b3
5,,user friendly and good for new user to get suggestions for stocks,2026-05-05,play_store,e8de7bd4-ef6d-49f6-9a16-fa17818dcd1a
5,,nice roj ka. kharsa pani nikal sakte h mahine ka 10/20 nikal lo bas,2026-05-04,play_store,1141cfc9-2af5-41e3-b9aa-8dd12b6eeae5
5,,"Groww has completely transformed my investment journey. The interface is incredibly clean and intuitive, making it easy for both beginners and seasoned investors to navigate stocks and mutual funds. I especially appreciate the transparency regarding charges and the seamless KYC process. It truly is a one-stop solution for wealth creation.""",2026-05-04,play_store,662d44d5-15ed-4aa6-85b7-76436fc9709f
